"osm_id","fclass","name","source_layer","footfall_domingo","footfall_lunes","footfall_martes","footfall_miercoles","footfall_jueves","footfall_viernes","footfall_sabado","footfall_manana_weekend","footfall_tarde_weekend","footfall_noche_weekend","footfall_madrugada_weekend","footfall_manana_semana","footfall_tarde_semana","footfall_noche_semana","footfall_madrugada_semana","avg_dwell","max_dwell","min_dwell","repeat_visit_rate_daily","peak_hour_weekday","peak_visits_weekday","peak_hour_weekend","peak_visits_weekend","total_devices","horas_con_movimiento_semana","horas_con_movimiento_finsemana"
"396751347","building","Clínica de Medicina Natural Shing Tong","gis_osm_buildings_a_free_1","0.0","1.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","0.0","93.0","93","93","1.0","10","1","-1","0","5","5","0"
"694609996","school","Centro Escolar Quezaltepec","gis_osm_pois_a_free_1","5.0","2.0","0.0","0.0","0.0","1.0","0.0","2.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0","0","1.0","10","2","11","2","8","2","4"
"305803280","building","45 K","gis_osm_buildings_a_free_1","1.0","0.0","1.0","2.0","2.0","2.0","2.0","0.0","2.0","1.0","0.0","2.0","1.0","3.0","1.0","0.0","0","0","1.25","21","2","21","1","8","7","3"
"1178696282","building","Edificio Martínez","gis_osm_buildings_a_free_1","1.0","1.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0","1.0","0.0","0.0","4.0","1.0","0.0","0.0","0","0","1.14","17","2","13","2","7","4","2"
"678212963","building","Templo Mormon","gis_osm_buildings_a_free_1","0.0","1.0","1.0","1.0","2.0","3.0","1.0","0.0","0.0","1.0","0.0","3.0","4.0","1.0","0.0","137.0","137","137","1.29","9","2","20","1","7","8","1"
"1158225700","building","Plaza Comercial Plaza Jardin","gis_osm_buildings_a_free_1","0.0","1.0","3.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","3.0","0.0","0.0","6909.0","18988","86","2.67","8","3","-1","0","3","8","0"
"1233314516","nature_reserve","Área Natural Protegida Nahualapa","gis_osm_landuse_a_free_1","0.0","1.0","0.0","1.0","0.0","2.0","1.0","1.0","0.0","0.0","1.0","0.0","2.0","2.0","0.0","43983.0","43983","43983","1.67","20","2","0","1","3","3","6"
"292661397","building","20 F","gis_osm_buildings_a_free_1","4.0","0.0","1.0","3.0","4.0","4.0","2.0","0.0","2.0","4.0","1.0","1.0","1.0","8.0","3.0","7152.0","11863","4739","3.6","21","2","12","1","5","12","6"
"401297974","building","Farmacia Medica","gis_osm_buildings_a_free_1","0.0","0.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","4.0","2.0","1.0","0.0","1504.0","4459","114","1.17","10","2","-1","0","6","6","0"
"398058862","building","Comercial E Inversiones Paty","gis_osm_buildings_a_free_1","1.0","2.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","3.0","0.0","0.0","0.0","0","0","1.0","16","2","8","1","6","3","3"
"985987325","building","Solución digital","gis_osm_buildings_a_free_1","2.0","1.0","1.0","1.0","0.0","0.0","3.0","2.0","1.0","2.0","0.0","0.0","2.0","1.0","0.0","0.0","0","0","1.0","21","1","16","1","8","3","5"
"632270861","building","Doctor Nicolas Aguilar","gis_osm_buildings_a_free_1","3.0","1.0","1.0","0.0","4.0","0.0","0.0","0.0","2.0","1.0","0.0","4.0","1.0","1.0","0.0","915.0","915","915","1.5","11","1","12","1","6","5","3"
"305803294","building","47 K","gis_osm_buildings_a_free_1","3.0","4.0","3.0","4.0","1.0","3.0","1.0","1.0","2.0","2.0","0.0","1.0","1.0","11.0","4.0","0.0","0","0","3.8","5","3","18","1","5","8","5"
"850616745","fuel","gasolinera san francisco","gis_osm_traffic_a_free_1","1.0","1.0","0.0","1.0","1.0","3.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","4.0","0.0","127.0","185","69","1.0","18","2","17","1","7","5","1"
"1072836572","park","Complejo deportivo las margaritas","gis_osm_landuse_a_free_1","2.0","0.0","0.0","1.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","0.0","1.0","2.0","0.0","0.0","0","0","1.17","20","2","10","1","6","2","4"
"394257280","park","Parque Central","gis_osm_landuse_a_free_1","1.0","0.0","5.0","1.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","2.0","3.0","0.0","1.0","1245.0","1245","1245","1.0","8","2","14","1","8","5","2"
"461967023","school","Centro Escolar Dinamarca","gis_osm_pois_a_free_1","2.0","1.0","1.0","1.0","0.0","1.0","1.0","3.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","247.0","247","247","1.0","12","1","10","2","7","4","2"
"401117866","park","Parque Central de Carolina","gis_osm_landuse_a_free_1","1.0","2.0","1.0","2.0","1.0","3.0","1.0","1.0","1.0","1.0","0.0","3.0","5.0","0.0","1.0","156493.0","229223","80826","2.2","10","2","15","1","5","9","3"
"378494060","building","Alexander Autorepuestos","gis_osm_buildings_a_free_1","0.0","3.0","1.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","3.0","1.0","8058.0","14078","2038","1.17","18","2","-1","0","6","8","0"
"400877340","building","Super Repuestos","gis_osm_buildings_a_free_1","0.0","1.0","1.0","1.0","1.0","1.0","3.0","1.0","2.0","0.0","0.0","1.0","4.0","0.0","0.0","1126.0","1126","1126","1.14","12","2","9","1","7","5","3"
"378333975","building","Farmacia Central","gis_osm_buildings_a_free_1","1.0","2.0","1.0","0.0","0.0","0.0","4.0","4.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0","0","0","1.6","13","1","10","3","5","2","9"
"1110828563","building","FUNDESO","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","3.0","2.0","1.0","1.0","0.0","0.0","0.0","5.0","1.0","0.0","0.0","5111.0","9392","2725","1.4","7","3","11","1","5","6","1"
"396998121","building","Impressa Repuestos","gis_osm_buildings_a_free_1","0.0","1.0","2.0","0.0","0.0","2.0","2.0","0.0","2.0","0.0","0.0","1.0","4.0","0.0","0.0","0.0","0","0","1.0","15","2","15","2","7","4","1"
"396765838","building","CIPC","gis_osm_buildings_a_free_1","0.0","1.0","3.0","0.0","1.0","2.0","2.0","1.0","1.0","0.0","0.0","2.0","5.0","0.0","0.0","0.0","0","0","1.0","13","4","11","1","9","3","2"
"6088759","hamlet","Caserío Plan del Hoyo","gis_osm_places_a_free_1","2.0","1.0","2.0","0.0","1.0","2.0","2.0","3.0","2.0","3.0","0.0","1.0","3.0","3.0","0.0","0.0","0","0","5.0","19","1","21","1","2","6","10"
"776399927","hospital","Unidad Comunitaria de Salud Familiar de Panchimalco","gis_osm_pois_a_free_1","1.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","5541.0","5541","5541","1.0","9","1","18","1","4","4","1"
"436509788","building","Antiguo Hospicio de Niños Huerfanos","gis_osm_buildings_a_free_1","2.0","0.0","1.0","2.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","2.0","1.0","0.0","0.0","0.0","0","0","1.0","9","1","18","2","6","3","2"
"436488546","residential","Condominio El Milagro","gis_osm_landuse_a_free_1","0.0","0.0","1.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","4.0","0.0","0.0","0","0","1.67","19","2","-1","0","3","7","0"
"293943829","building","ImmigrAtion Office","gis_osm_buildings_a_free_1","1.0","0.0","0.0","1.0","1.0","1.0","3.0","1.0","3.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0","0","1.0","9","1","13","2","7","4","3"
"1262083831","park","parque","gis_osm_landuse_a_free_1","1.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","2.0","1.0","27980.0","36765","13568","1.67","22","1","23","1","3","12","6"
"1122710421","fuel","Uno Altavista","gis_osm_traffic_a_free_1","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","0.0","1.0","0.0","0.0","2.0","4.0","0.0","94.0","94","94","1.0","12","1","18","1","8","6","2"
"379808083","building","Vidrios Para Toda Clase de Vehiculos","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","0.0","3.0","2.0","1.0","0.0","1.0","0.0","0.0","4.0","0.0","0.0","0.0","0","0","1.0","14","4","11","1","6","1","2"
"396757102","building","Galuanissa","gis_osm_buildings_a_free_1","0.0","3.0","2.0","1.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","7.0","1.0","0.0","0.0","0.0","0","0","1.29","10","2","8","1","7","6","1"
"775779668","park","Paseo 25 de Febrero.","gis_osm_landuse_a_free_1","2.0","1.0","0.0","1.0","0.0","2.0","2.0","3.0","0.0","2.0","0.0","1.0","3.0","0.0","0.0","28853.0","28853","28853","1.14","7","1","11","2","7","4","4"
"395201672","supermarket","Nuevo Mercado","gis_osm_pois_a_free_1","0.0","2.0","1.0","3.0","2.0","1.0","1.0","1.0","0.0","1.0","0.0","6.0","3.0","1.0","3.0","43079.0","165777","96","2.5","10","3","22","1","4","10","2"
"364597015","cemetery","Cementerio Municipal Sur","gis_osm_landuse_a_free_1","0.0","0.0","3.0","0.0","1.0","2.0","1.0","0.0","1.0","0.0","0.0","1.0","5.0","0.0","0.0","529.0","780","278","1.17","13","2","15","1","6","5","1"
"400832478","building","Puerto Marisco","gis_osm_buildings_a_free_1","2.0","1.0","0.0","0.0","1.0","0.0","3.0","1.0","3.0","1.0","0.0","0.0","0.0","2.0","0.0","3221.0","6127","314","1.0","21","2","16","1","7","3","5"
"395684854","building","Iglesia la Transfiguracion","gis_osm_buildings_a_free_1","3.0","0.0","1.0","0.0","0.0","2.0","1.0","0.0","3.0","1.0","0.0","1.0","2.0","0.0","0.0","2594.0","2594","2594","1.17","11","1","17","2","6","3","4"
"378331834","building","Hotel Puerto Bello","gis_osm_buildings_a_free_1","2.0","3.0","0.0","0.0","1.0","0.0","1.0","3.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","3107.0","3107","3107","1.0","9","2","11","2","7","3","3"
"576913014","building","Unidad de Salud","gis_osm_buildings_a_free_1","1.0","3.0","3.0","0.0","4.0","3.0","0.0","1.0","1.0","0.0","0.0","9.0","8.0","0.0","0.0","427072.0","929244","24769","14.0","9","1","9","1","1","7","5"
"372287223","building","4","gis_osm_buildings_a_free_1","1.0","0.0","0.0","1.0","0.0","4.0","0.0","1.0","1.0","0.0","0.0","2.0","4.0","4.0","0.0","6287.0","16399","93","2.0","18","3","16","1","3","9","5"
"702837617","building","Casa de Rehabilitación para Alcohólicos Casa de Milagros o Alcance Victoria","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","1.0","-1","0","10","1","2","0","2"
"401265131","building","Torre Judicial","gis_osm_buildings_a_free_1","0.0","3.0","1.0","2.0","3.0","3.0","0.0","0.0","0.0","0.0","0.0","7.0","4.0","1.0","0.0","1776.0","2431","1177","2.4","15","3","-1","0","5","8","0"
"1116920448","building","Correos de El Salvador","gis_osm_buildings_a_free_1","0.0","2.0","2.0","2.0","2.0","4.0","1.0","1.0","0.0","0.0","0.0","8.0","4.0","0.0","0.0","0.0","0","0","3.25","13","1","8","1","4","8","1"
"6601983","beach","Playa Los Cóbanos","gis_osm_natural_a_free_1","3.0","0.0","1.0","0.0","0.0","3.0","1.0","0.0","4.0","0.0","0.0","2.0","0.0","2.0","0.0","0.0","0","0","1.14","10","2","15","2","7","3","5"
"378366396","building","Maderas El Volcan","gis_osm_buildings_a_free_1","1.0","1.0","2.0","1.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","1.0","5.0","0.0","0.0","0.0","0","0","1.0","15","3","11","1","7","3","1"
"996474507","park","parque medina","gis_osm_landuse_a_free_1","0.0","3.0","2.0","0.0","0.0","1.0","3.0","1.0","2.0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","0","0","1.13","7","2","8","1","8","4","3"
"378386057","building","Pastelería","gis_osm_buildings_a_free_1","3.0","1.0","3.0","0.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","3.0","2.0","1.0","0.0","0.0","0","0","1.14","11","2","9","1","7","6","3"
"378682749","building","Claro","gis_osm_buildings_a_free_1","1.0","2.0","0.0","3.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","3.0","2.0","1.0","0.0","0","0","1.0","13","2","13","1","9","6","2"
"506241831","building","Mercado Municipal","gis_osm_buildings_a_free_1","1.0","0.0","0.0","1.0","1.0","2.0","2.0","2.0","1.0","0.0","0.0","2.0","3.0","0.0","0.0","1963.0","2268","1657","1.4","17","2","10","2","5","6","2"
"624526929","stadium","Complejo Deportivo Tierra de Fuego","gis_osm_pois_a_free_1","1.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","3.0","0.0","0.0","1.0","0.0","0.0","0.0","9233.0","15751","536","1.33","7","1","16","2","3","1","6"
"315961706","building","16","gis_osm_buildings_a_free_1","1.0","4.0","3.0","3.0","2.0","1.0","2.0","0.0","1.0","2.0","0.0","4.0","8.0","3.0","1.0","2795.0","4760","1143","3.2","16","3","18","1","5","12","3"
"401118256","school","Centro Escolar Francisco Gavidia","gis_osm_pois_a_free_1","1.0","0.0","0.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0","0.0","3.0","1.0","0.0","0.0","6335.0","10259","2410","1.0","7","2","12","1","5","5","3"
"325287716","building","Defensoria del Consumidor","gis_osm_buildings_a_free_1","0.0","2.0","1.0","3.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","3.0","7.0","1.0","0.0","0.0","0","0","2.0","17","2","-1","0","5","10","0"
"397173850","swimming_pool","Parque Acuatico Agape","gis_osm_pois_a_free_1","2.0","0.0","1.0","2.0","0.0","1.0","1.0","0.0","2.0","1.0","0.0","1.0","3.0","0.0","0.0","0.0","0","0","1.17","12","1","14","1","6","4","4"
"1218683660","building","Restaurante Carbón y Mar","gis_osm_buildings_a_free_1","0.0","1.0","0.0","1.0","3.0","0.0","2.0","1.0","1.0","0.0","0.0","1.0","3.0","0.0","1.0","0.0","0","0","1.0","4","1","10","1","7","5","2"
"778696707","college","CENTRO ESCOLAR JOSE MATIAS DELGADO","gis_osm_pois_a_free_1","1.0","0.0","0.0","0.0","1.0","0.0","5.0","2.0","4.0","0.0","0.0","1.0","0.0","0.0","0.0","3961.0","6090","1581","1.4","9","1","15","2","5","1","7"
"305803281","building","46 K","gis_osm_buildings_a_free_1","1.0","2.0","3.0","3.0","1.0","5.0","5.0","1.0","2.0","3.0","0.0","1.0","2.0","10.0","2.0","811.0","1525","96","6.67","14","1","13","1","3","11","7"
"297118832","building","40 C","gis_osm_buildings_a_free_1","1.0","1.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","1.0","1.0","0.0","3.0","2.0","1.0","7007.0","7007","7007","1.13","14","2","20","1","8","4","4"
"1200973758","residential","Residencial Quintas del Bosque","gis_osm_landuse_a_free_1","0.0","1.0","1.0","3.0","1.0","3.0","1.0","1.0","1.0","0.0","0.0","5.0","5.0","0.0","0.0","1569.0","2947","86","5.0","11","2","12","1","2","7","2"
"378053296","building","Farmacia la Paz","gis_osm_buildings_a_free_1","1.0","1.0","0.0","1.0","1.0","2.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","3.0","1.0","4476.0","4476","4476","1.0","19","2","20","1","7","5","2"
"944879555","building","La Iglesia de Jesucristo de los Santos de los Últimos Días","gis_osm_buildings_a_free_1","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","2.0","17","1","9","1","1","2","2"
"595278677","building","Edificio L | Alimentos y Cafetería","gis_osm_buildings_a_free_1","0.0","1.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","5.0","2.0","0.0","0.0","0.0","0","0","1.75","7","2","-1","0","4","8","0"
"560580165","building","Alcaldía Municipal de Masahuat","gis_osm_buildings_a_free_1","0.0","0.0","1.0","0.0","0.0","1.0","3.0","0.0","1.0","2.0","0.0","2.0","1.0","2.0","0.0","0.0","0","0","1.67","19","2","19","1","3","4","4"
"947051860","building","Los Volcanes Bistro Café","gis_osm_buildings_a_free_1","0.0","1.0","1.0","0.0","0.0","0.0","4.0","3.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","1.0","13","1","8","2","6","3","3"
"396041758","residential","Residencial Villa Colina","gis_osm_landuse_a_free_1","4.0","0.0","1.0","0.0","0.0","2.0","0.0","1.0","0.0","1.0","2.0","1.0","1.0","1.0","0.0","1195.0","1195","1195","1.17","15","1","5","1","6","3","4"
"401076488","building","Pollo Campestre","gis_osm_buildings_a_free_1","0.0","1.0","2.0","0.0","0.0","3.0","1.0","1.0","0.0","0.0","0.0","2.0","3.0","1.0","0.0","491.0","551","431","1.0","19","1","11","1","7","6","1"
"400842585","building","Libreria Vida","gis_osm_buildings_a_free_1","0.0","1.0","1.0","1.0","1.0","3.0","3.0","2.0","2.0","0.0","0.0","4.0","6.0","1.0","0.0","306665.0","429549","183781","5.0","14","2","8","1","2","10","3"
"400819420","building","Cerveceria El Tiburon 301","gis_osm_buildings_a_free_1","2.0","2.0","2.0","2.0","2.0","1.0","2.0","3.0","1.0","0.0","1.0","2.0","3.0","4.0","3.0","30091.0","96948","905","4.33","18","2","6","1","3","9","5"
"922792597","park","Residencial Las Bugambilias","gis_osm_landuse_a_free_1","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","19794.0","36406","3181","1.5","14","1","-1","0","2","11","0"
"694314063","building","Fiscalia General de la Republica sede San Vicente","gis_osm_buildings_a_free_1","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","5211.0","10068","354","1.0","10","1","15","1","3","4","1"
"397374229","building","Kabara","gis_osm_buildings_a_free_1","5.0","0.0","0.0","0.0","1.0","1.0","2.0","1.0","0.0","5.0","1.0","2.0","0.0","0.0","0.0","0.0","0","0","1.0","10","1","19","2","9","2","5"
"397522887","building","Farmacia San Roque","gis_osm_buildings_a_free_1","0.0","0.0","1.0","2.0","1.0","0.0","3.0","0.0","2.0","1.0","0.0","0.0","1.0","3.0","0.0","81.0","81","81","1.0","18","2","14","2","7","3","2"
"1207085289","building","Little Caesars","gis_osm_buildings_a_free_1","1.0","0.0","2.0","0.0","0.0","1.0","4.0","2.0","3.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","1.0","12","1","14","1","8","3","5"
"399328304","building","Farmacia Belen","gis_osm_buildings_a_free_1","0.0","1.0","1.0","2.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","4.0","3.0","0.0","1.0","0.0","0","0","1.0","9","3","-1","0","8","6","0"
"401100710","building","Maxi Despensa Usulutan","gis_osm_buildings_a_free_1","1.0","3.0","0.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","4.0","1.0","22493.0","82636","143","1.6","18","2","20","1","5","7","1"
"378516491","building","Masaje Relajarte","gis_osm_buildings_a_free_1","1.0","0.0","0.0","0.0","2.0","1.0","2.0","2.0","1.0","1.0","0.0","2.0","1.0","0.0","0.0","2551.0","3967","1135","1.0","7","1","10","1","6","3","5"
"398751934","building","Ventas De Harinas Productos Para Panadería Y Pastelería","gis_osm_buildings_a_free_1","1.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","2.0","1.0","0.0","0.0","0","0","1.33","14","1","19","1","3","2","1"
"642476141","school","Escuela Parvularia Dolores Castellanos","gis_osm_pois_a_free_1","1.0","1.0","0.0","0.0","3.0","3.0","0.0","1.0","0.0","0.0","0.0","2.0","3.0","3.0","0.0","0.0","0","0","1.6","13","2","11","1","5","5","1"
"560759832","building","Edificio H | Taller de Ingeniera Mecánica e Industrial","gis_osm_buildings_a_free_1","0.0","1.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","6.0","5.0","0.0","0.0","0.0","0","0","8.0","13","1","-1","0","1","7","0"
"425223502","fast_food","Biggest","gis_osm_pois_a_free_1","0.0","4.0","0.0","3.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","3.0","3.0","3.0","0.0","0.0","0","0","1.13","18","2","-1","0","8","8","0"
"480691010","building","75A-1","gis_osm_buildings_a_free_1","1.0","3.0","0.0","0.0","4.0","2.0","4.0","2.0","2.0","1.0","2.0","4.0","0.0","5.0","1.0","0.0","0","0","2.33","22","3","13","1","6","6","8"
"400328605","building","Iglesia Adventista de Septimo Dia","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","2.0","0.0","2.0","2.0","1.0","0.0","0.0","1.0","2.0","0.0","0.0","8876.0","9601","8150","1.0","10","1","9","1","4","5","5"
"1173111818","building","Almacen Bou","gis_osm_buildings_a_free_1","0.0","2.0","1.0","2.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","5.0","2.0","2.0","0.0","1007.0","1007","1007","1.29","14","2","-1","0","7","7","0"
"286512434","building","Super Repuestos Santa Ana","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","1.0","3.0","2.0","0.0","2.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0","0","1.0","10","3","12","2","7","3","1"
"1154512697","school","Instituto Nacional de San Bartolo (INSAB)","gis_osm_pois_a_free_1","2.0","1.0","2.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","0.0","0","0","1.0","18","1","11","1","6","4","2"
"632397009","building","Edificio Administrativo Facultad de Ciencias y Humanidades","gis_osm_buildings_a_free_1","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","3.0","1.0","0.0","0.0","0.0","0","0","1.5","8","2","-1","0","2","5","0"
"1304917795","residential","lotif. Elcira","gis_osm_landuse_a_free_1","1.0","0.0","2.0","1.0","1.0","2.0","3.0","1.0","0.0","3.0","0.0","3.0","1.0","1.0","1.0","3424.0","6496","351","3.33","9","2","21","2","3","5","3"
"1220978280","retail","Centro Comercial ""El Molino""","gis_osm_landuse_a_free_1","2.0","1.0","0.0","3.0","0.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","3.0","0.0","0.0","0.0","0","0","1.0","15","1","9","1","7","4","3"
"1212939178","farmyard","Ex Instituto Regulador de Abastecimientos (IRA)","gis_osm_landuse_a_free_1","0.0","2.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","3.0","1.0","0.0","0.0","0.0","0","0","1.0","6","1","20","1","5","4","1"
"397556871","building","Iglesia Biblia Abierta Emanuel","gis_osm_buildings_a_free_1","1.0","2.0","0.0","1.0","3.0","0.0","1.0","0.0","2.0","1.0","0.0","3.0","0.0","3.0","0.0","0.0","0","0","2.0","7","2","18","1","4","5","5"
"397321111","building","Centro Comercial Tecleño","gis_osm_buildings_a_free_1","0.0","2.0","0.0","1.0","0.0","0.0","3.0","2.0","1.0","1.0","0.0","3.0","0.0","0.0","0.0","0.0","0","0","1.0","8","1","22","1","6","3","5"
"1112814569","building","BOSTON Premium Ice Cream","gis_osm_buildings_a_free_1","2.0","1.0","2.0","1.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","3.0","2.0","0.0","0.0","0.0","0","0","1.0","9","2","12","1","7","4","2"
"696527804","residential","Condominio Residencial Puerta Colina","gis_osm_landuse_a_free_1","0.0","0.0","2.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","3.0","0.0","301.0","301","301","1.0","19","2","-1","0","5","4","0"
